MajorityClassSize,MinorityClassSize,NumberOfClasses,NumberOfBinaryFeatures,NumberOfFeatures,NumberOfInstances,NumberOfInstancesWithMissingValues,NumberOfNumericFeatures,attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,cat_to_num,cohesiveness.mean,cohesiveness.sd,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,g_mean.mean,g_mean.sd,h_mean.mean,h_mean.sd,inst_to_attr,iq_range.mean,iq_range.sd,kurtosis.mean,kurtosis.sd,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,nr_attr,nr_bin,nr_cat,nr_cor_attr,nr_inst,nr_norm,nr_num,nr_outliers,num_to_cat,one_itemset.mean,one_itemset.sd,range.mean,range.sd,sd.mean,sd.sd,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t2,t3,t4,t_mean.mean,t_mean.sd,two_itemset.mean,two_itemset.sd,var.mean,var.sd,wg_dist.mean,wg_dist.sd,did
53,47,2,0,99,100,0,100,0.02891307643775097,0.013300319589825372,2.0,0.0,1.0,0.0,4.1646875,0.4542171616702831,0.08204469016196812,0.06597747291666199,0.08204469507420291,0.06597747682987125,1.0000000594510658,1.0527810807176656,,,,,1.0,1.67380748,0.14326991782655346,-1.1303252877997396,0.4235836081272775,1.248591101016,0.1094543055136557,1.7691991500000004,0.32024875837109784,2.40000000004811e-09,2.9202186164574024e-08,-0.010092994999999999,0.09696309993272238,-1.7089452999999997,0.13293766019921677,100,0,0,0.0018181818181818182,100,5.0,100,3,,0.25,0.0,3.4781444500000003,0.32164419061087474,1.000000029725532,3.330799961646623e-08,0.024792461942179697,0.22299808610774693,0.0,0.0,1.0,0.6,0.6,-0.0023522135000000003,0.04619507743787997,0.375,0.037856959841647705,1.0000000594510658,6.661600102017861e-08,4.075001292652874,0.09846030613235834,828
55,45,2,0,4,100,0,5,0.06527994318505438,0.09506482008858891,2.0,0.0,0.05,0.0,42.695,3.8779648156102593,0.15274356790123622,0.2866452236969235,0.1527435754103171,0.2866452379268039,1.0000000445043182,0.6974221928381333,,,,,20.0,1.5883679999999998,0.1697730960244253,-0.966477089730622,0.294969507894244,1.1060433216,0.14623289616190285,1.9465290000000004,0.36307279265527465,4.599999999110871e-08,3.57770876275732e-08,-0.07331840000000002,0.15164806608245948,-1.7214508000000002,0.16233849126347089,5,0,0,0.1,100,0.0,5,0,,0.25,0.0,3.6679798000000003,0.4181486548773058,1.0000000222521588,1.6000577420337334e-08,0.1681741320073209,0.2737220358452648,0.0,0.0,0.05,0.04,0.8,-0.038569636666666664,0.0700438223132722,0.3749999999999999,0.055490947757439395,1.000000044504318,3.2001155420760225e-08,0.733586031257498,0.08269475876897343,829
159,91,2,0,9,250,0,10,0.03259279374085513,0.03999016893364368,2.5848699190400284,0.0,0.04,0.0,74.837,6.043843410669304,0.10859093657235239,0.17859284220520458,0.1085909406345619,0.17859284861215274,1.0000000423655926,0.655580743865604,,,,,25.0,1.6614907250000002,0.15904044687880198,-1.0235853316188757,0.4846054658794218,1.25181766857,0.1271057189158479,1.8843636,0.48647278742396727,9.599999999032604e-09,1.4751271134758112e-08,-0.04097955,0.055550786604316706,-1.7959479000000003,0.2572358103009981,10,0,0,0.08888888888888889,250,1.0,10,1,,0.16666666666666663,0.0019015307541661152,3.6803114999999997,0.645633056183748,1.000000021182796,1.4734488003785785e-08,0.06571937846439495,0.26116518893690877,0.0,0.0,0.04,0.032,0.8,-0.007809652666666672,0.04772182501909096,0.2777777777777778,0.02251445215630846,1.0000000423655924,2.9468976764063803e-08,1.1530714836738085,0.08608577160116426,830
209,189,2,0,6,398,6,4,0.1956657202360388,0.20928991342216138,2.145049227781357,1.2421544347044764,0.017587939698492462,0.75,inf,,,,,,,,,,,,56.857142857142854,,,,,,,,,,,,,,,7,0,3,0.035573122529644265,398,1.0,4,18,1.3333333333333333,0.1627906976744186,0.16949099115992755,,,,,,,0.08993276873215302,0.1280318327649718,0.05778894472361809,,,136.716902173913,594.4772200922943,0.2883845126835781,0.1842224938944899,,,,,831
139,111,2,0,24,250,0,25,0.020326865930177466,0.005246829265544773,2.5848699190400284,0.0,0.1,0.0,48.1095,5.1298350930930825,0.06984408458492405,0.10777742214151301,0.06984408983069011,0.1077774307533215,1.0000000717821522,0.6413940198660766,,,,,10.0,1.6827957099999997,0.13532749618709852,-1.01917200513114,0.6348420389039756,1.22968074558,0.13429488400155673,1.9458162799999998,0.629510390492651,3.200000022118841e-10,1.6285781119051527e-08,-0.03775641999999999,0.09063116459213501,-1.7046685199999998,0.1142565416832956,25,0,0,0.023333333333333334,250,0.0,25,2,,0.16666666666666663,0.0018919350793616101,3.6504847999999996,0.6173510189406022,1.0000000358910754,1.816810345423869e-08,0.12112742640968797,0.3018610997051062,0.0,0.0,0.1,0.084,0.84,-0.024122512266666677,0.05175830532791955,0.2777777777777778,0.019096691952986043,1.0000000717821524,3.633620806993382e-08,1.9270493683121712,0.10088325468375613,832
5649,2543,2,0,31,8192,0,28,0.0030077276103554,0.008592149172458098,4.095938797495001,0.60878903067569,0.00390625,0.0,1557.694839477539,165.76800707023736,0.012213363403997307,0.03592019796671868,0.017106643921426388,0.08619003089856553,1.5649122937343218,2.8276004620999013,,,,,256.0,1.2769602265625,0.808986055855196,0.9355699328303249,3.3895806353340023,0.8966991128156249,0.5233237189005321,6.17851978125,8.474093275999358,1.2014580029029847,1.705686181496792,1.0542842343749999,1.6338710923330457,-0.030351562499999984,1.2759066294075208,32,0,0,0.0,8192,0.0,32,9,,0.05460750853242321,0.02607749253315272,6.20887134375,8.22656913155202,0.9675910714133945,0.8055804157246658,0.6203400276887143,0.9056649166709244,0.019630226168209947,0.053510537014222176,0.00390625,0.00244140625,0.625,1.0690233564508747,1.6141357189092254,0.10345035298653109,0.03317863689649959,1.5649122937343232,2.7836523072136847,1.9556658022163433,0.09803665703081323,833
140,110,2,0,99,250,0,100,0.021069108404281757,0.00649437623077314,2.5848699190400275,8.926528984957934e-16,0.4,0.0,10.630875,1.1061752351474035,0.051465999440635866,0.04690330592617502,0.051466002496056984,0.046903308455315686,1.0000000592502472,0.6962919882223487,,,,,2.5,1.712489325,0.12895982322319696,-1.147800662707934,0.4231822730772868,1.270118868144,0.10132812753157583,1.7694468300000004,0.31176125047837405,-3.6400000009217938e-09,1.90615801672493e-08,-0.0022547549999999976,0.07418589921134223,-1.7159468199999994,0.09608168488915558,100,0,0,0.0016161616161616162,250,1.0,100,3,,0.16666666666666666,0.0018871913984842884,3.48539365,0.314074425470193,1.000000029625123,1.9888519617254262e-08,0.033289993943523284,0.20945745993772702,0.0,0.0,0.4,0.32,0.8,-0.006397285799999998,0.04047291020904417,0.27777777777777785,0.017806894887383757,1.0000000592502476,3.977704033792835e-08,4.062322755756095,0.09304703267514504,834
27,21,2,0,3,48,0,0,-5.6000014151675506e-08,3.9191853172540215e-08,1.396240625180289,0.792481250360578,0.08333333333333333,,11.208333333333334,0.7532435771547096,0.08333333333333336,0.18126539343499315,0.014972419227738377,0.043149412370643535,0.19227738376674544,0.14793841935850605,0.0,0.0,0.0,0.0,12.0,0.4444444444444444,0.5270462766947299,-0.33675733024691407,1.617007257248136,0.32946666666666663,0.3906994049138032,1.0,0.0,0.31481481481481477,0.17568209223157663,0.2222222222222222,0.26352313834736496,0.0,0.0,4,3,4,0.027777777777777776,48,0.0,0,5,0.0,0.33333333333333326,0.17407765595569782,1.0,0.0,0.43380817260515764,0.06781470925384914,0.962913808990019,0.9135002480510337,0.4042553191489362,0.1702127659574468,0.1875,0.14583333333333334,0.7777777777777778,0.2222222222222222,0.26352313834736496,0.5,0.0,0.19227738376674544,0.059806669695855866,1.470471865058414,0.04441533983346752,835
19,15,2,0,7,34,0,5,0.10856821684111792,0.11273920719293977,1.3138731442863292,0.3433891008768767,0.23529411764705882,0.6,8.360294117647058,1.0578730384213857,0.2210114221786573,0.23051829563831547,105971553.15394832,707100327.4427469,47287873508.920235,149231282404.7602,,,,,4.25,133378.315,410852.0747454205,0.12691127418728648,2.5295550113416727,96522.908706,296412.47442592337,191498.08000000002,563302.2028271203,70901.19470588236,210446.45096651794,67678.495,202744.54630614255,244.16,480.564390875747,8,2,3,0.15555555555555556,34,2.0,5,5,1.6666666666666667,0.3636363636363636,0.17138937123272374,191253.91999999998,563034.1892435107,71738.14669123648,216388.31303989614,0.8261088685229057,1.0132245466875043,0.18926767676767678,0.21820649311329146,0.29411764705882354,0.029411764705882353,0.1,61264.839090909096,181700.56308980775,0.46445497630331756,0.13167152074189814,47287873508.92026,149214525260.84967,1.230594608583291,0.18450135822023173,836
547,453,2,0,49,1000,0,50,0.007999808456417923,0.0013965559462861435,3.169908846129988,5.25175416477543e-06,0.05,0.0,106.650125,8.4108538662632,0.02673382782533151,0.03350389002685193,0.02673382944424237,0.033503892024531655,1.0000000603450188,0.3030092475663131,,,,,20.0,1.72275791,0.04668220368693263,-1.189809560693213,0.0716332283788505,1.2775527134999998,0.03608057532307041,1.74110198,0.11042589280256915,2.459999999997464e-09,9.16116470738693e-09,0.0025666999999999995,0.029215960640948804,-1.74937782,0.1160526250926075,50,0,0,0.0008163265306122449,1000,0.0,50,0,,0.11111111111111113,0.0005264590383210678,3.4904798,0.2168578499238427,1.0000000301725087,9.050219593853913e-09,5.090021713278943e-05,0.044285170743028617,6.012018024030567e-08,2.4037845401168576e-07,0.05,0.046,0.92,-7.381573333332791e-05,0.012381002273035341,0.19753086419753083,0.00634606112643721,1.0000000603450183,1.8100439754884512e-08,2.8372158689047358,0.0881478771493193,837
284,216,2,0,24,500,0,25,0.014336064355376408,0.011949960128023933,2.8073203201603487,0.0,0.05,0.0,99.4825,9.536135591214508,0.055308133676717074,0.11908680794281352,0.055308136786501386,0.11908681489454262,1.0000000565466862,0.6556177858500271,,,,,20.0,1.6564155200000001,0.1520082270220431,-0.9816872648694822,0.604347047057903,1.221778546884,0.13234209859648402,1.9662506400000002,0.5743012196629977,-4.400000000277515e-09,1.8202563922139356e-08,-0.031247160000000003,0.08144137891398226,-1.7633147599999999,0.1634647155082405,25,0,0,0.030000000000000002,500,0.0,25,3,,0.14285714285714282,0.000992583333970931,3.7295654000000003,0.6504134133558184,1.0000000282733428,1.3156118994293e-08,0.12290150270642398,0.30722643750433465,1.6064192513282203e-07,8.032096256641102e-07,0.05,0.04,0.8,-0.022459394266666672,0.05476121341672353,0.24489795918367346,0.012493391514632624,1.0000000565466862,2.6312238616758263e-08,1.8968544207075406,0.09059601900520214,838
122,83,2,0,24,205,46,14,0.14797514226219258,0.15231748826776975,1.3923899613893929,1.1240795656291713,0.12195121951219512,0.47058823529411764,inf,,,,,,,,,,,,8.2,,,,,,,,,,,,,,,25,3,8,0.03169398907103825,205,6.0,17,45,2.125,0.23148148148148148,0.26248295269197014,,,,,,,0.12067919239077572,0.16315808610876098,0.2975609756097561,,,324.0552005864321,1614.371186084395,0.36991643454038997,0.24599624579487772,,,,,840
488,462,2,0,8,950,0,9,0.13018488704147554,0.04683803412361059,3.16813489828541,0.001482450526498737,0.009473684210526316,0.0,357.8747368421053,32.04749987674645,0.4282617207013172,0.2661338142328833,22.985825043351262,29.537162710254215,65.78922168223625,130.68126925718414,40.23509750069664,17.21200674085347,39.42020540786033,17.06969308156731,105.55555555555556,11.472249999999999,6.647246617491335,-0.7852374703357705,0.43603769184205926,7.683245033333334,4.928645845266141,56.208333333333336,23.988034126413943,41.01183473684211,17.38522499067097,41.63022222222222,17.046242350058986,25.70488888888889,14.398595942351848,9,0,0,0.41666666666666663,950,0.0,9,2,,0.11111111111111113,0.005574973758680151,30.503444444444444,17.39020325579255,7.1464508982335895,4.069047050175776,-0.01870449821921233,0.4709957009341844,0.004820215849299539,0.0029495165059992383,0.009473684210526316,0.004210526315789474,0.4444444444444444,41.064294541910336,17.04217321384999,0.19753086419753085,0.025984375571371572,65.78922168223626,68.47317668146702,0.7971201467704353,0.10073781330256622,841
16040,6744,2,0,7,22784,0,8,0.023121431646191955,0.03173503145610182,4.3599040360742265,0.5823785844495275,0.00035112359550561797,0.0,,,0.09577968293425161,0.0747110405864973,37.175074487615156,90.05373496605067,77812065.14621276,220085755.394264,68.69719213611573,193.82416916554445,19.18339885092777,53.782898954924654,2848.0,190.211495625,537.3157700282429,973.4407251197184,2655.868739468279,78.17506653599999,220.61722703868836,352427.1118055,996807.9802064094,367.97185023862147,1037.587733687738,64.2260910625,178.51474179858815,0.16419725000000002,0.3475035261731681,8,0,0,0.0,22784,0.0,8,7,,0.04081632653061224,0.03718703205411466,352426.94760825,996807.64249116,3118.9298718514306,8821.036000100501,11.486984489983694,25.734057396542877,9.67116835541442e-05,0.00011947290448589129,0.00035112359550561797,4.3890449438202246e-05,0.125,88.44332289095416,247.00660590598986,0.07861409796893667,0.049314382093954216,77812065.14621261,220085755.39409634,,,843
509,491,2,0,9,1000,0,10,0.008141265253841562,0.0014429411866017877,3.169907546387145,4.1101477597444225e-06,0.01,0.0,284.25325,18.085469267788884,0.020451904386288758,0.01703427274905032,0.020451905485348768,0.01703427369888203,1.0000000531727191,0.08378536712458536,,,,,100.0,1.721209,0.04670103369826102,-1.1969485186183448,0.04131058685171672,1.2784347863699996,0.034587471083883936,1.7008792,0.054428631750006146,-4.699999997814786e-09,5.1865209944200504e-09,0.018672,0.024323622089556393,-1.7593568999999998,0.022093739512711652,10,0,0,0.0,1000,0.0,10,0,,0.11111111111111113,0.000549656571930299,3.4602361000000004,0.06333032412052783,1.0000000265863591,1.1824861693880869e-08,-0.03843261457533033,0.049394891597942046,0.0,0.0,0.01,0.01,1.0,0.010105364666666656,0.01443410234703855,0.19753086419753085,0.006330708913751484,1.0000000531727191,2.3649723872767358e-08,1.2065874024134466,0.07793846280295735,845
11469,5130,2,0,17,16599,0,18,0.023120087399892016,0.10437260517400465,3.279478487290311,1.6329050391145292,0.0010844026748599313,0.0,7988.506175070787,504.5202138491776,0.20731202482563876,0.2745015863565044,6.077770686870477,46.466761859114555,4324.213994203097,18153.73945429055,,,,,922.1666666666666,23.957122222222225,88.46934386418539,1004.7917439598712,3017.0587346731354,17.644504966666666,65.05791138074267,62.346533333333326,228.51357321000845,-1.9945264513926542,4.525026700158214,-2.9974722222222225,7.927225567758508,-65.79014444444445,232.84491185542672,18,0,0,0.11764705882352941,16599,1.0,18,18,,0.06428571428571428,0.10686363251369324,128.13667777777778,461.31450758281983,17.780383005918345,65.14476889232574,9.736487973390172,30.32704647420171,0.05960802249181284,0.10194857156005403,0.0010844026748599313,6.024459304777396e-05,0.05555555555555555,-2.492175696326785,5.968927388838124,0.12231895202262928,0.1377257478684546,4324.213994203096,18152.657667859778,0.61754222726796,0.12356859698727883,846
3501,3073,2,0,13,6574,0,11,0.038777661726565736,0.03689943933186287,4.107840607417649,0.16204567625288424,0.0021296014602981443,0.0,2564.7495816854275,300.8150397234596,0.48740339642755504,0.3687943733047977,10.895584026044128,8.4475495938096,26.464210285631285,53.93215209965606,10.421440152431535,17.660007229270782,9.271211131366753,17.686878377059198,469.57142857142856,7.338571428571428,2.4559906575331487,-0.03165643143080553,0.6906120970253414,5.437964999999999,2.019881550998131,33.863571428571426,14.487333781958986,14.206659242035723,16.13524099591817,13.86357142857143,16.231534648115286,4.691428571428572,16.214061730553446,14,0,0,0.5934065934065934,6574,0.0,14,11,,0.05737704918032787,0.008842980272663925,29.172142857142855,7.873507847470263,4.9875603625125535,1.3079145709266582,0.4862326123059555,0.28578744033942227,0.013486172148632463,0.025580824338296757,0.0021296014602981443,0.0010648007301490721,0.5,13.887127651871696,16.224507162773843,0.10823921227917752,0.012251594246871902,26.46421028563132,16.08128801587904,0.9193548238512761,0.13000279333941495,847
28,10,2,0,4,38,0,4,0.09387300312636844,0.07800064684876151,1.4156609419196662,0.3763153553197411,0.13157894736842105,0.25,15.05921052631579,2.486235221394472,0.31922612115831644,0.20500630797775732,10941761.833105095,31006304.01258113,74282458516684.88,181954120205066.44,,,,,7.6,4066401.6275,9960596.57685462,2.8079119823009253,4.331789674949677,2591690.2239795,6348310.525244508,14197434.293333335,34776396.30826047,4345767.3571052635,10644890.553611962,3117679.420833333,7636706.35899838,144458.44,353847.19391805166,5,1,1,0.06666666666666667,38,0.0,4,6,4.0,0.35714285714285715,0.12921532339120187,14052975.853333332,34422549.11434669,3518586.0823192294,8618724.534267997,1.1978514042360342,1.4104954259705256,0.09953138622493461,0.21633281227328408,0.15789473684210525,0.02631578947368421,0.16666666666666666,3564516.2449305556,8731227.439963277,0.46153846153846145,0.11250645496323723,74282458516684.86,181954120205049.56,0.5785735566174712,0.23192455787099872,848
503,497,2,0,24,1000,0,25,0.007853809860963488,0.0012797138842176796,3.1699088461299887,5.3061779413139575e-06,0.025,0.0,180.61425,18.476888397193463,0.026060502730705495,0.020276636531628773,0.02606050432579104,0.020276637798258175,1.0000000605829704,0.16499404933575132,,,,,40.0,1.72622553,0.03629614145975093,-1.2004500891217897,0.034256295208249826,1.279887927108,0.02692299005510009,1.727833,0.029943918046908942,1.5600000016391386e-09,7.588807549405717e-09,-0.0011970600000000004,0.02943576896620278,-1.7302991600000002,0.04111074692388838,25,0,0,0.0,1000,0.0,25,0,,0.1111111111111111,0.0005270462766947303,3.45813216,0.04576781050920687,1.0000000302914847,9.760580399042465e-09,-0.00023545834111922154,0.040985027789580665,2.004006008010189e-07,4.0906601342473513e-07,0.025,0.024,0.96,8.806720000000128e-05,0.011462954202256022,0.19753086419753085,0.006282575428652042,1.0000000605829704,1.9521161384171788e-08,1.9908329646377774,0.085814679577693,849
51,49,2,0,49,100,0,50,0.029430248127340203,0.014733937842071523,2.0,0.0,0.5,0.0,9.7375,0.8968238005834419,0.07922715695543169,0.05925185360293328,0.07922716208851388,0.059251857215461355,1.0000000663929045,0.699459071394282,,,,,2.0,1.7023983100000004,0.09548646037441963,-1.2204634401163172,0.10227879651808162,1.256742776814,0.07287577945958872,1.68845698,0.10605098530529587,4.4000000007399235e-09,2.9840391744576004e-08,-0.0009675,0.08974331503339775,-1.6914679999999997,0.09728705724057346,50,0,0,0.0,100,0.0,50,0,,0.25,0.0,3.37992498,0.1255392644982226,1.0000000331964511,2.914199821557883e-08,0.009849238816679701,0.12628816355016292,0.0,0.0,0.5,0.39,0.78,-0.002510443333333333,0.035688529761096224,0.375,0.03717758141440189,1.0000000663929045,5.828399741630035e-08,2.925802300064385,0.0841913910456204,850
138,102,2,0,123,240,0,124,0.3934012187185672,0.34188025848752784,2.584910350725784,8.37861677187576e-05,0.5166666666666667,0.0,47.68798014322917,14.325949773637669,0.7878939791967636,0.35690438773071687,0.36479270320015283,1.8832017424405632,3.0533924942033535,30.227559107491132,,,,,1.935483870967742,1.0512450181451614,2.322352499712863,0.9468392287155589,1.2512722282882427,0.7072837457056451,1.2616632011610958,5.778565725806453,8.076788468573783,3.2390570725134413,5.719226791502574,3.1566144274193553,5.918140144465793,1.5520361290322582,3.6264876959676013,124,0,0,0.7776029373196958,240,1.0,124,122,,0.16666666666666666,0.0014175669427180094,4.226529596774194,6.308973280254859,0.8045251579282158,1.5574639037003368,0.6899816656998274,0.5130285774627545,0.0005019044548148855,0.00027065432039152294,0.5166666666666667,0.008333333333333333,0.016129032258064516,3.1800117926187284,5.864325757238303,0.2777777777777778,0.08654442956997697,3.053392494203352,21.389301135619025,2.05858312033352,0.6081667276663211,851
